T [fm^-1]		beta_pi
3.6575		555.316587015445
3.658		555.628999582504
3.6585		555.941543344055
3.659		556.254218336698
3.6595		556.567024597042
3.66		556.879962161698
3.6605		557.193031067283
3.661		557.506231350418
3.6615		557.819563047733
3.662		558.133026195857
3.6625		558.446620831429
3.663		558.760346991093
3.6635		559.074204711493
3.664		559.388194029285
3.6645		559.702314981125
3.665		560.016567603677
3.6655		560.330951933607
3.666		560.64546800759
3.6665		560.960115862304
3.667		561.274895534431
3.6675		561.589807060661
3.668		561.904850477685
3.6685		562.220025822205
3.669		562.535333130923
3.6695		562.850772440547
3.67		563.166343787791
3.6705		563.482047209375
3.671		563.797882742023
3.6715		564.113850422463
3.672		564.42995028743
3.6725		564.746182373664
3.673		565.062546717908
3.6735		565.379043356913
3.674		565.695672327432
3.6745		566.012433666227
3.675		566.329327410061
3.6755		566.646353595704
3.676		566.963512259932
3.6765		567.280803439525
3.677		567.598227171268
3.6775		567.915783491952
3.678		568.23347243837
3.6785		568.551294047326
3.679		568.869248355623
3.6795		569.187335400073
3.68		569.505555217492
3.6805		569.8239078447
3.681		570.142393318524
3.6815		570.461011675794
3.682		570.779762953347
3.6825		571.098647188024
3.683		571.417664416672
3.6835		571.736814676143
3.684		572.056098003291
3.6845		572.375514434981
3.685		572.695064008078
3.6855		573.014746759454
3.686		573.334562725987
3.6865		573.654511944557
3.687		573.974594452054
3.6875		574.294810285368
3.688		574.615159481398
3.6885		574.935642077046
3.689		575.256258109219
3.6895		575.577007614831
3.69		575.897890630798
3.6905		576.218907194045
3.691		576.540057341498
3.6915		576.861341110092
3.692		577.182758536764
3.6925		577.504309658457
3.693		577.825994512121
3.6935		578.147813134708
3.694		578.469765563176
3.6945		578.791851834491
3.695		579.114071985621
3.6955		579.436426053538
3.696		579.758914075224
3.6965		580.081536087661
3.697		580.404292127838
3.6975		580.727182232751
3.698		581.050206439398
3.6985		581.373364784784
3.699		581.696657305919
3.6995		582.020084039817
3.7		582.343645023498
3.7005		582.667340293987
3.701		582.991169888313
3.7015		583.315133843513
3.702		583.639232196626
3.7025		583.963464984697
3.703		584.287832244777
3.7035		584.612334013921
3.704		584.93697032919
3.7045		585.26174122765
3.705		585.58664674637
3.7055		585.911686922428
3.706		586.236861792904
3.7065		586.562171394885
3.707		586.887615765461
3.7075		587.213194941727
3.708		587.538908960788
3.7085		587.864757859747
3.709		588.190741675718
3.7095		588.516860445816
3.71		588.843114207164
3.7105		589.169502996888
3.711		589.49602685212
3.7115		589.822685809998
3.712		590.149479907663
3.7125		590.476409182263
3.713		590.80347367095
3.7135		591.130673410881
3.714		591.458008439219
3.7145		591.785478793132
3.715		592.113084509792
3.7155		592.440825626378
3.716		592.768702180072
3.7165		593.096714208061
3.717		593.424861747541
3.7175		593.753144835708
3.718		594.081563509766
3.7185		594.410117806924
3.719		594.738807764394
3.7195		595.067633419396
3.72		595.396594809153
3.7205		595.725691970894
3.721		596.054924941854
3.7215		596.38429375927
3.722		596.713798460388
3.7225		597.043439082456
3.723		597.373215662729
3.7235		597.703128238466
3.724		598.033176846932
3.7245		598.363361525396
3.725		598.693682311132
3.7255		599.024139241422
3.726		599.35473235355
3.7265		599.685461684805
3.727		600.016327272483
3.7275		600.347329153884
3.728		600.678467366313
3.7285		601.009741947082
3.729		601.341152933504
3.7295		601.672700362902
3.73		602.0043842726
3.7305		602.33620469993
3.731		602.668161682227
3.7315		603.000255256832
3.732		603.332485461091
3.7325		603.664852332356
3.733		603.997355907983
3.7335		604.329996225333
3.734		604.662773321773
3.7345		604.995687234675
3.735		605.328738001414
3.7355		605.661925659373
3.736		605.995250245938
3.7365		606.328711798503
3.737		606.662310354463
3.7375		606.996045951221
3.738		607.329918626185
3.7385		607.663928416766
3.739		607.998075360382
3.7395		608.332359494455
3.74		608.666780856415
3.7405		609.001339483692
3.741		609.336035413725
3.7415		609.670868683957
3.742		610.005839331836
3.7425		610.340947394815
3.743		610.676192910353
3.7435		611.011575915912
3.744		611.347096448962
3.7445		611.682754546975
3.745		612.018550247431
3.7455		612.354483587814
3.746		612.690554605611
3.7465		613.026763338317
3.747		613.363109823431
3.7475		613.699594098458
3.748		614.036216200907
3.7485		614.37297616829
3.749		614.70987403813
3.7495		615.046909847949
3.75		615.384083635277
3.7505		615.721395437651
3.751		616.058845292607
3.7515		616.396433237693
3.752		616.734159310458
3.7525		617.072023548457
3.753		617.410025989251
3.7535		617.748166670404
3.754		618.086445629487
3.7545		618.424862904076
3.755		618.763418531752
3.7555		619.102112550099
3.756		619.44094499671
3.7565		619.779915909178
3.757		620.119025325107
3.7575		620.458273282103
3.758		620.797659817775
3.7585		621.137184969741
3.759		621.476848775621
3.7595		621.816651273043
3.76		622.156592499638
3.7605		622.496672493043
3.761		622.836891290899
3.7615		623.177248930854
3.762		623.517745450559
3.7625		623.858380887672
3.763		624.199155279855
3.7635		624.540068664774
3.764		624.881121080104
3.7645		625.22231256352
3.765		625.563643152706
3.7655		625.905112885349
3.766		626.246721799142
3.7665		626.588469931783
3.767		626.930357320976
3.7675		627.272384004427
3.768		627.61455001985
3.7685		627.956855404965
3.769		628.299300197492
3.7695		628.641884435163
3.77		628.984608155709
3.7705		629.32747139687
3.771		629.67047419639
3.7715		630.013616592017
3.772		630.356898621505
3.7725		630.700320322614
3.773		631.043881733107
3.7735		631.387582890755
3.774		631.73142383333
3.7745		632.075404598613
3.775		632.419525224388
3.7755		632.763785748445
3.776		633.108186208579
3.7765		633.452726642589
3.777		633.797407088282
3.7775		634.142227583465
3.778		634.487188165956
3.7785		634.832288873573
3.779		635.177529744142
3.7795		635.522910815495
3.78		635.868432125466
3.7805		636.214093711895
3.781		636.55989561263
3.7815		636.90583786552
3.782		637.251920508422
3.7825		637.598143579196
3.783		637.94450711571
3.7835		638.291011155833
3.784		638.637655737443
3.7845		638.98444089842
3.785		639.331366676651
3.7855		639.678433110029
3.786		640.025640236449
3.7865		640.372988093814
3.787		640.72047672003
3.7875		641.06810615301
3.788		641.41587643067
3.7885		641.763787590934
3.789		642.111839671727
3.7895		642.460032710983
3.79		642.808366746639
3.7905		643.156841816638
3.791		643.505457958927
3.7915		643.854215211459
3.792		644.203113612193
3.7925		644.552153199091
3.793		644.901334010121
3.7935		645.250656083257
3.794		645.600119456476
3.7945		645.949724167763
3.795		646.299470255105
3.7955		646.649357756497
3.796		646.999386709938
3.7965		647.349557153429
3.797		647.699869124982
3.7975		648.050322662609
3.798		648.40091780433
3.7985		648.751654588169
3.799		649.102533052156
3.7995		649.453553234325
3.8		649.804715172714
3.8005		650.15601890537
3.801		650.507464470341
3.8015		650.859051905682
3.802		651.210781249453
3.8025		651.56265253972
3.803		651.914665814552
3.8035		652.266821112024
3.804		652.619118470217
3.8045		652.971557927216
3.805		653.324139521112
3.8055		653.676863289999
3.806		654.02972927198
3.8065		654.382737505159
3.807		654.735888027648
3.8075		655.089180877562
3.808		655.442616093023
3.8085		655.796193712156
3.809		656.149913773093
3.8095		656.50377631397
3.81		656.857781372929
3.8105		657.211928988116
3.811		657.566219197684
3.8115		657.920652039788
3.812		658.27522755259
3.8125		658.629945774258
3.813		658.984806742964
3.8135		659.339810496884
3.814		659.694957074202
3.8145		660.050246513103
3.815		660.405678851781
3.8155		660.761254128434
3.816		661.116972381264
3.8165		661.472833648478
3.817		661.828837968289
3.8175		662.184985378916
3.818		662.541275918582
3.8185		662.897709625514
3.819		663.254286537946
3.8195		663.611006694116
3.82		663.967870132268
3.8205		664.32487689065
3.821		664.682027007515
3.8215		665.039320521123
3.822		665.396757469737
3.8225		665.754337891626
3.823		666.112061825065
3.8235		666.469929308332
3.824		666.827940379712
3.8245		667.186095077493
3.825		667.544393439971
3.8255		667.902835505444
3.826		668.261421312218
3.8265		668.620150898602
3.827		668.979024302911
3.8275		669.338041563464
3.828		669.697202718588
3.8285		670.056507806611
3.829		670.41595686587
3.8295		670.775549934704
3.83		671.135287051458
3.8305		671.495168254485
3.831		671.855193582137
3.8315		672.215363072778
3.832		672.575676764771
3.8325		672.936134696489
3.833		673.296736906308
3.8335		673.657483432607
3.834		674.018374313774
3.8345		674.379409588199
3.835		674.740589294281
3.8355		675.101913470419
3.836		675.463382155019
3.8365		675.824995386495
3.837		676.186753203262
3.8375		676.548655643743
3.838		676.910702746364
3.8385		677.272894549558
3.839		677.635231091762
3.8395		677.997712411417
3.84		678.360338546971
3.8405		678.723109536878
3.841		679.086025419595
3.8415		679.449086233583
3.842		679.812292017311
3.8425		680.175642809251
3.843		680.539138647882
3.8435		680.902779571687
3.844		681.266565619154
3.8445		681.630496828775
3.845		681.99457323905
3.8455		682.358794888482
3.846		682.723161815579
3.8465		683.087674058855
3.847		683.452331656829
3.8475		683.817134648025
3.848		684.182083070971
3.8485		684.547176964201
3.849		684.912416366255
3.8495		685.277801315677
3.85		685.643331851017
3.8505		686.009008010828
3.851		686.37482983367
3.8515		686.740797358108
3.852		687.106910622711
3.8525		687.473169666055
3.853		687.83957452672
3.8535		688.206125243289
3.854		688.572821854354
3.8545		688.93966439851
3.855		689.306652914356
3.8555		689.673787440499
3.856		690.041068015549
3.8565		690.40849467812
3.857		690.776067466836
3.8575		691.14378642032
3.858		691.511651577205
3.8585		691.879662976125
3.859		692.247820655722
3.8595		692.616124654642
3.86		692.984575011537
3.8605		693.353171765062
3.861		693.72191495388
3.8615		694.090804616657
3.862		694.459840792064
3.8625		694.829023518779
3.863		695.198352835483
3.8635		695.567828780863
3.864		695.937451393612
3.8645		696.307220712427
3.865		696.677136776009
3.8655		697.047199623066
3.866		697.417409292311
3.8665		697.787765822461
3.867		698.15826925224
3.8675		698.528919620373
3.868		698.899716965596
3.8685		699.270661326644
3.869		699.641752742263
3.8695		700.0129912512
3.87		700.384376892207
3.8705		700.755909704044
3.871		701.127589725473
3.8715		701.499416995264
3.872		701.87139155219
3.8725		702.24351343503
3.873		702.615782682567
3.8735		702.988199333591
3.874		703.360763426895
3.8745		703.73347500128
3.875		704.106334095548
3.8755		704.47934074851
3.876		704.85249499898
3.8765		705.225796885777
3.877		705.599246447726
3.8775		705.972843723657
3.878		706.346588752404
3.8785		706.720481572808
3.879		707.094522223713
3.8795		707.46871074397
3.88		707.843047172433
3.8805		708.217531547964
3.881		708.592163909428
3.8815		708.966944295695
3.882		709.341872745641
3.8825		709.716949298146
3.883		710.092173992096
3.8835		710.467546866382
3.884		710.843067959901
3.8845		711.218737311553
3.885		711.594554960245
3.8855		711.970520944887
3.886		712.346635304397
3.8865		712.722898077696
3.887		713.099309303709
3.8875		713.47586902137
3.888		713.852577269615
3.8885		714.229434087386
3.889		714.60643951363
3.8895		714.983593587298
3.89		715.360896347348
3.8905		715.738347832742
3.891		716.115948082449
3.8915		716.493697135439
3.892		716.871595030692
3.8925		717.249641807189
3.893		717.627837503918
3.8935		718.006182159872
3.894		718.38467581405
3.8945		718.763318505453
3.895		719.142110273091
3.8955		719.521051155977
3.896		719.900141193128
3.8965		720.27938042357
3.897		720.658768886329
3.8975		721.03830662044
3.898		721.417993664941
3.8985		721.797830058876
3.899		722.177815841296
3.8995		722.557951051252
3.9		722.938235727805
3.9005		723.318669910019
3.901		723.699253636963
3.9015		724.079986947711
3.902		724.460869881344
3.9025		724.841902476945
3.903		725.223084773605
3.9035		725.604416810418
3.904		725.985898626485
3.9045		726.36753026091
3.905		726.749311752803
3.9055		727.131243141281
3.906		727.513324465462
3.9065		727.895555764473
3.907		728.277937077443
3.9075		728.66046844351
3.908		729.043149901813
3.9085		729.425981491498
3.909		729.808963251716
3.9095		730.192095221624
3.91		730.575377440381
3.9105		730.958809947156
3.911		731.342392781118
3.9115		731.726125981444
3.912		732.110009587317
3.9125		732.494043637921
3.913		732.878228172449
3.9135		733.262563230099
3.914		733.647048850071
3.9145		734.031685071573
3.915		734.416471933817
3.9155		734.80140947602
3.916		735.186497737405
3.9165		735.571736757198
3.917		735.957126574632
3.9175		736.342667228947
3.918		736.728358759382
3.9185		737.114201205186
3.919		737.500194605613
3.9195		737.88633899992
3.92		738.27263442737
3.9205		738.659080927233
3.921		739.045678538779
3.9215		739.43242730129
3.922		739.819327254046
3.9225		740.206378436338
3.923		740.593580887459
3.9235		740.980934646708
3.924		741.368439753388
3.9245		741.756096246809
3.925		742.143904166285
3.9255		742.531863551133
3.926		742.919974440681
3.9265		743.308236874255
3.927		743.696650891192
3.9275		744.085216530829
3.928		744.473933832514
3.9285		744.862802835594
3.929		745.251823579424
3.9295		745.640996103365
3.93		746.030320446782
3.9305		746.419796649045
3.931		746.809424749528
3.9315		747.199204787614
3.932		747.589136802686
3.9325		747.979220834136
3.933		748.369456921358
3.9335		748.759845103754
3.934		749.15038542073
3.9345		749.541077911697
3.935		749.931922616071
3.9355		750.322919573271
3.936		750.714068822726
3.9365		751.105370403866
3.937		751.496824356128
3.9375		751.888430718953
3.938		752.280189531788
3.9385		752.672100834085
3.939		753.064164665299
3.9395		753.456381064895
3.94		753.848750072337
3.9405		754.2412717271
3.941		754.633946068658
3.9415		755.026773136496
3.942		755.4197529701
3.9425		755.812885608962
3.943		756.206171092581
3.9435		756.59960946046
3.944		756.993200752105
3.9445		757.38694500703
3.945		757.780842264753
3.9455		758.174892564797
3.946		758.56909594669
3.9465		758.963452449966
3.947		759.357962114162
3.9475		759.752624978822
3.948		760.147441083496
3.9485		760.542410467736
3.949		760.937533171102
3.9495		761.332809233156
3.95		761.728238693469
3.9505		762.123821591614
3.951		762.519557967171
3.9515		762.915447859723
3.952		763.31149130886
3.9525		763.707688354177
3.953		764.104039035273
3.9535		764.500543391753
3.954		764.897201463226
3.9545		765.294013289308
3.955		765.690978909618
3.9555		766.088098363781
3.956		766.485371691428
3.9565		766.882798932194
3.957		767.28038012572
3.9575		767.678115311649
3.958		768.076004529634
3.9585		768.47404781933
3.959		768.872245220397
3.9595		769.270596772501
3.96		769.669102515315
3.9605		770.067762488512
3.961		770.466576731775
3.9615		770.86554528479
3.962		771.264668187248
3.9625		771.663945478845
3.963		772.063377199284
3.9635		772.462963388269
3.964		772.862704085515
3.9645		773.262599330736
3.965		773.662649163656
3.9655		774.062853624001
3.966		774.463212751503
3.9665		774.8637265859
3.967		775.264395166934
3.9675		775.665218534352
3.968		776.066196727906
3.9685		776.467329787355
3.969		776.868617752461
3.9695		777.270060662991
3.97		777.67165855872
3.9705		778.073411479424
3.971		778.475319464887
3.9715		778.877382554898
3.972		779.279600789248
3.9725		779.681974207737
3.973		780.084502850169
3.9735		780.48718675635
3.974		780.890025966097
3.9745		781.293020519228
3.975		781.696170455565
3.9755		782.099475814938
3.976		782.502936637181
3.9765		782.906552962134
3.977		783.310324829641
3.9775		783.71425227955
3.978		784.118335351718
3.9785		784.522574086002
3.979		784.926968522268
3.9795		785.331518700386
3.98		785.73622466023
3.9805		786.14108644168
3.981		786.546104084622
3.9815		786.951277628946
3.982		787.356607114546
3.9825		787.762092581323
3.983		788.167734069184
3.9835		788.573531618037
3.984		788.979485267799
3.9845		789.385595058391
3.985		789.791861029738
3.9855		790.198283221772
3.986		790.604861674428
3.9865		791.011596427647
3.987		791.418487521377
3.9875		791.825534995567
3.988		792.232738890176
3.9885		792.640099245163
3.989		793.047616100496
3.9895		793.455289496146
3.99		793.863119472092
3.9905		794.271106068312
3.991		794.679249324796
3.9915		795.087549281536
3.992		795.496005978528
3.9925		795.904619455775
3.993		796.313389753285
3.9935		796.722316911069
3.994		797.131400969146
3.9945		797.540641967537
3.995		797.950039946272
3.9955		798.359594945383
3.996		798.769307004908
3.9965		799.179176164889
3.997		799.589202465376
3.9975		799.999385946421
3.998		800.409726648083
3.9985		800.820224610426
3.999		801.230879873517
3.9995		801.641692477431
4		802.052662462246
4.0005		802.463789868047
4.001		802.875074734921
4.0015		803.286517102964
4.002		803.698117012276
4.0025		804.109874502958
4.003		804.521789615122
4.0035		804.933862388881
4.004		805.346092864355
4.0045		805.75848108167
4.005		806.171027080954
4.0055		806.583730902344
4.006		806.996592585977
4.0065		807.409612172
4.007		807.822789700563
4.0075		808.236125211821
4.008		808.649618745934
4.0085		809.063270343069
4.009		809.477080043394
4.0095		809.891047887087
4.01		810.305173914327
4.0105		810.719458165301
4.011		811.1339006802
4.0115		811.548501499219
4.012		811.96326066256
4.0125		812.378178210429
4.013		812.793254183038
4.0135		813.208488620602
4.014		813.623881563344
4.0145		814.039433051489
4.015		814.45514312527
4.0155		814.871011824924
4.016		815.287039190692
4.0165		815.703225262822
4.017		816.119570081565
4.0175		816.536073687179
4.018		816.952736119926
4.0185		817.369557420074
4.019		817.786537627895
4.0195		818.203676783666
4.02		818.620974927671
4.0205		819.038432100197
4.021		819.456048341538
4.0215		819.87382369199
4.022		820.291758191858
4.0225		820.709851881448
4.023		821.128104801076
4.0235		821.546516991059
4.024		821.96508849172
4.0245		822.383819343389
4.025		822.802709586399
4.0255		823.221759261088
4.026		823.6409684078
4.0265		824.060337066885
4.027		824.479865278698
4.0275		824.899553083596
4.028		825.319400521943
4.0285		825.739407634111
4.029		826.159574460472
4.0295		826.579901041407
4.03		827.0003874173
4.0305		827.421033628541
4.031		827.841839715524
4.0315		828.262805718652
4.032		828.683931678326
4.0325		829.105217634959
4.033		829.526663628965
4.0335		829.948269700764
4.034		830.370035890783
4.0345		830.791962239451
4.035		831.214048787205
4.0355		831.636295574485
4.036		832.058702641736
4.0365		832.481270029411
4.037		832.903997777964
4.0375		833.326885927857
4.038		833.749934519558
4.0385		834.173143593535
4.039		834.596513190266
4.0395		835.020043350233
4.04		835.443734113922
4.0405		835.867585521826
4.041		836.291597614439
4.0415		836.715770432265
4.042		837.140104015812
4.0425		837.564598405591
4.043		837.989253642118
4.0435		838.414069765916
4.044		838.839046817515
4.0445		839.264184837444
4.045		839.689483866242
4.0455		840.114943944452
4.046		840.540565112621
4.0465		840.966347411301
4.047		841.392290881054
4.0475		841.818395562438
4.048		842.244661496026
4.0485		842.671088722388
4.049		843.097677282103
4.0495		843.524427215755
4.05		843.951338563933
4.0505		844.378411367229
4.051		844.805645666245
4.0515		845.233041501581
4.052		845.660598913848
4.0525		846.088317943661
4.053		846.516198631637
4.0535		846.944241018402
4.054		847.372445144584
4.0545		847.800811050819
4.055		848.229338777745
4.0555		848.658028366008
4.056		849.086879856258
4.0565		849.515893289148
4.057		849.945068705339
4.0575		850.374406145497
4.058		850.80390565029
4.0585		851.233567260395
4.059		851.663391016493
4.0595		852.093376959267
4.06		852.523525129409
4.0605		852.953835567615
4.061		853.384308314586
4.0615		853.814943411026
4.062		854.245740897647
4.0625		854.676700815166
4.063		855.107823204303
4.0635		855.539108105785
4.064		855.970555560343
4.0645		856.402165608712
4.065		856.833938291635
4.0655		857.265873649859
4.066		857.697971724135
4.0665		858.13023255522
4.067		858.562656183877
4.0675		858.995242650871
4.068		859.427991996975
4.0685		859.860904262966
4.069		860.293979489627
4.0695		860.727217717745
4.07		861.160618988112
4.0705		861.594183341527
4.071		862.027910818791
4.0715		862.461801460714
4.072		862.895855308106
4.0725		863.330072401788
4.073		863.764452782581
4.0735		864.198996491314
4.074		864.63370356882
4.0745		865.068574055937
4.075		865.503607993511
4.0755		865.938805422386
4.076		866.374166383421
4.0765		866.80969091747
4.077		867.2453790654
4.0775		867.681230868079
4.078		868.117246366381
4.0785		868.553425601185
4.079		868.989768613375
4.0795		869.426275443842
4.08		869.86294613348
4.0805		870.299780723186
4.081		870.736779253868
4.0815		871.173941766433
4.082		871.611268301799
4.0825		872.048758900883
4.083		872.486413604611
4.0835		872.924232453914
4.084		873.362215489727
4.0845		873.80036275299
4.085		874.238674284648
4.0855		874.677150125652
4.086		875.115790316958
4.0865		875.554594899527
4.087		875.993563914323
4.0875		876.432697402319
4.088		876.87199540449
4.0885		877.311457961817
4.089		877.751085115287
4.0895		878.190876905892
4.09		878.630833374626
4.0905		879.070954562492
4.091		879.511240510497
4.0915		879.951691259652
4.092		880.392306850975
4.0925		880.833087325485
4.093		881.274032724213
4.0935		881.715143088188
4.094		882.156418458449
4.0945		882.597858876038
4.095		883.039464382001
4.0955		883.481235017392
4.096		883.923170823269
4.0965		884.365271840693
4.097		884.807538110733
4.0975		885.249969674461
4.098		885.692566572957
4.0985		886.135328847302
4.099		886.578256538584
4.0995		887.021349687899
4.1		887.464608336342
4.1005		887.908032525019
4.101		888.351622295037
4.1015		888.795377687511
4.102		889.239298743559
4.1025		889.683385504305
4.103		890.127638010877
4.1035		890.572056304411
4.104		891.016640426046
4.1045		891.461390416924
4.105		891.906306318197
4.1055		892.351388171017
4.106		892.796636016546
4.1065		893.242049895948
4.107		893.687629850391
4.1075		894.133375921052
4.108		894.579288149111
4.1085		895.025366575751
4.109		895.471611242163
4.1095		895.918022189544
4.11		896.364599459092
4.1105		896.811343092014
4.111		897.258253129519
4.1115		897.705329612824
4.112		898.15257258315
4.1125		898.599982081721
4.113		899.04755814977
4.1135		899.495300828532
4.114		899.943210159248
4.1145		900.391286183165
4.115		900.839528941533
4.1155		901.28793847561
4.116		901.736514826657
4.1165		902.18525803594
4.117		902.634168144731
4.1175		903.083245194308
4.118		903.53248922595
4.1185		903.981900280948
4.119		904.43147840059
4.1195		904.881223626176
4.12		905.331135999007
4.1205		905.781215560392
4.121		906.231462351642
4.1215		906.681876414076
4.122		907.132457789015
4.1225		907.583206517786
4.123		908.034122641725
4.1235		908.485206202168
4.124		908.936457240459
4.1245		909.387875797945
4.125		909.83946191598
4.1255		910.291215635922
4.126		910.743136999136
4.1265		911.195226046989
4.127		911.647482820854
4.1275		912.099907362112
4.128		912.552499712146
4.1285		913.005259912345
4.129		913.458188004101
4.1295		913.911284028817
4.13		914.364548027893
4.1305		914.817980042742
4.131		915.271580114777
4.1315		915.725348285417
4.132		916.179284596088
4.1325		916.633389088219
4.133		917.087661803244
4.1335		917.542102782606
4.134		917.996712067746
4.1345		918.451489700117
4.135		918.906435721172
4.1355		919.361550172373
4.136		919.816833095185
4.1365		920.272284531079
4.137		920.72790452153
4.1375		921.18369310802
4.138		921.639650332033
4.1385		922.09577623506
4.139		922.552070858599
4.1395		923.008534244149
4.14		923.465166433217
4.1405		923.921967467315
4.141		924.378937387959
4.1415		924.83607623667
4.142		925.293384054975
4.1425		925.750860884406
4.143		926.208506766499
4.1435		926.666321742796
4.144		927.124305854846
4.1445		927.582459144198
4.145		928.040781652411
4.1455		928.499273421048
4.146		928.957934491674
4.1465		929.416764905864
4.147		929.875764705194
4.1475		930.334933931248
4.148		930.794272625612
4.1485		931.25378082988
4.149		931.713458585651
4.1495		932.173305934525
4.15		932.633322918114
4.1505		933.093509578029
4.151		933.553865955888
4.1515		934.014392093316
4.152		934.47508803194
4.1525		934.935953813395
4.153		935.39698947932
4.1535		935.858195071357
4.154		936.319570631157
4.1545		936.781116200373
4.155		937.242831820664
4.1555		937.704717533695
4.156		938.166773381135
4.1565		938.628999404658
4.157		939.091395645944
4.1575		939.553962146678
4.158		940.016698948548
4.1585		940.479606093252
4.159		940.942683622488
4.1595		941.40593157796
4.16		941.86935000138
4.1605		942.332938934462
4.161		942.796698418928
4.1615		943.260628496502
4.162		943.724729208914
4.1625		944.189000597901
4.163		944.653442705203
4.1635		945.118055572567
4.164		945.582839241742
4.1645		946.047793754486
4.165		946.512919152558
4.1655		946.978215477726
4.166		947.44368277176
4.1665		947.909321076438
4.167		948.375130433539
4.1675		948.841110884852
4.168		949.307262472168
4.1685		949.773585237284
4.169		950.240079222002
4.1695		950.706744468127
4.17		951.173581017474
4.1705		951.640588911858
4.171		952.107768193102
4.1715		952.575118903034
4.172		953.042641083486
4.1725		953.510334776296
4.173		953.978200023306
4.1735		954.446236866363
4.174		954.914445347323
4.1745		955.38282550804
4.175		955.851377390381
4.1755		956.320101036211
4.176		956.788996487404
4.1765		957.25806378584
4.177		957.727302973399
4.1775		958.196714091975
4.178		958.666297183457
4.1785		959.136052289744
4.179		959.605979452743
4.1795		960.076078714361
4.18		960.546350116512
4.1805		961.016793701114
4.181		961.487409510094
4.1815		961.958197585379
4.182		962.429157968905
4.1825		962.900290702611
4.183		963.371595828441
4.1835		963.843073388345
4.184		964.314723424278
4.1845		964.786545978201
4.185		965.258541092077
4.1855		965.730708807878
4.186		966.203049167578
4.1865		966.675562213159
4.187		967.148247986603
4.1875		967.621106529903
4.188		968.094137885056
4.1885		968.56734209406
4.189		969.040719198922
4.1895		969.514269241652
4.19		969.987992264269
4.1905		970.46188830879
4.191		970.935957417243
4.1915		971.410199631659
4.192		971.884614994076
4.1925		972.359203546534
4.193		972.83396533108
4.1935		973.308900389765
4.194		973.784008764646
4.1945		974.259290497787
4.195		974.734745631251
4.1955		975.210374207114
4.196		975.686176267451
4.1965		976.162151854345
4.197		976.638301009883
4.1975		977.114623776157
4.198		977.591120195266
4.1985		978.067790309312
4.199		978.544634160402
4.1995		979.02165179065
4.2		979.498843242174
4.2005		979.976208557096
4.201		980.453747777544
4.2015		980.931460945653
4.202		981.40934810356
4.2025		981.88740929341
4.203		982.365644557349
4.2035		982.844053937532
4.204		983.322637476118
4.2045		983.801395215271
4.205		984.28032719716
4.2055		984.759433463957
4.206		985.238714057844
4.2065		985.718169021004
4.207		986.197798395625
4.2075		986.677602223904
4.208		987.157580548039
4.2085		987.637733410235
4.209		988.118060852701
4.2095		988.598562917654
4.21		989.079239647311
4.2105		989.560091083899
4.211		990.041117269647
4.2115		990.522318246792
4.212		991.003694057572
4.2125		991.485244744233
4.213		991.966970349027
4.2135		992.448870914209
4.214		992.930946482038
4.2145		993.413197094782
4.215		993.895622794711
4.2155		994.3782236241
4.216		994.860999625232
4.2165		995.343950840392
4.217		995.827077311872
4.2175		996.310379081968
4.218		996.793856192981
4.2185		997.277508687218
4.219		997.761336606991
4.2195		998.245339994617
4.22		998.729518892417
4.2205		999.213873342718
4.221		999.698403387853
4.2215		1000.18310907016
4.222		1000.66799043198
4.2225		1001.15304751565
4.223		1001.63828036355
4.2235		1002.12368901801
4.224		1002.6092735214
4.2245		1003.0950339161
4.225		1003.58097024447
4.2255		1004.06708254889
4.226		1004.55337087174
4.2265		1005.03983525542
4.227		1005.52647574231
4.2275		1006.01329237482
4.228		1006.50028519535
4.2285		1006.9874542463
4.229		1007.47479957009
4.2295		1007.96232120914
4.23		1008.45001920588
4.2305		1008.93789360272
4.231		1009.42594444211
4.2315		1009.91417176649
4.232		1010.40257561829
4.2325		1010.89115603997
4.233		1011.37991307399
4.2335		1011.86884676279
4.234		1012.35795714886
4.2345		1012.84724427465
4.235		1013.33670818264
4.2355		1013.82634891531
4.236		1014.31616651515
4.2365		1014.80616102464
4.237		1015.29633248629
4.2375		1015.78668094259
4.238		1016.27720643604
4.2385		1016.76790900916
4.239		1017.25878870447
4.2395		1017.74984556448
4.24		1018.24107963172
4.2405		1018.73249094872
4.241		1019.22407955802
4.2415		1019.71584550215
4.242		1020.20778882367
4.2425		1020.69990956513
4.243		1021.19220776907
4.2435		1021.68468347807
4.244		1022.17733673469
4.2445		1022.6701675815
4.245		1023.16317606108
4.2455		1023.65636221601
4.246		1024.14972608887
4.2465		1024.64326772226
4.247		1025.13698715878
4.2475		1025.63088444103
4.248		1026.12495961162
4.2485		1026.61921271315
4.249		1027.11364378825
4.2495		1027.60825287953
4.25		1028.10304002963
4.2505		1028.59800528119
4.251		1029.09314867682
4.2515		1029.58847025919
4.252		1030.08397007094
4.2525		1030.57964815472
4.253		1031.07550455318
4.2535		1031.571539309
4.254		1032.06775246485
4.2545		1032.56414406338
4.255		1033.0607141473
4.2555		1033.55746275927
4.256		1034.05438994198
4.2565		1034.55149573814
4.257		1035.04878019043
4.2575		1035.54624334158
4.258		1036.04388523427
4.2585		1036.54170591123
4.259		1037.03970541518
4.2595		1037.53788378884
4.26		1038.03624107494
4.2605		1038.53477731622
4.261		1039.03349255542
4.2615		1039.53238683527
